#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
1.33000E-05 2.51837E+12 6.43450E+07
1.34000E-05 2.44382E+12 6.24402E+07
1.35000E-05 2.37201E+12 6.06053E+07
1.36000E-05 2.30281E+12 5.88372E+07
1.37000E-05 2.23611E+12 5.71331E+07
1.38000E-05 2.17181E+12 5.54901E+07
1.39000E-05 2.10980E+12 5.39057E+07
1.40000E-05 2.04998E+12 5.23774E+07
1.41000E-05 1.99227E+12 5.09029E+07
1.42000E-05 1.93657E+12 4.94797E+07
1.43000E-05 1.88280E+12 4.81059E+07
1.44000E-05 1.83088E+12 4.67794E+07
1.45000E-05 1.78074E+12 4.54983E+07
1.46000E-05 1.73230E+12 4.42607E+07
1.47000E-05 1.68549E+12 4.30648E+07
1.48000E-05 1.64026E+12 4.19089E+07
1.49000E-05 1.59653E+12 4.07916E+07
1.50000E-05 1.55424E+12 3.97112E+07
1.51000E-05 1.51334E+12 3.86663E+07
1.52000E-05 1.47378E+12 3.76554E+07
1.53000E-05 1.43550E+12 3.66774E+07
1.54000E-05 1.39846E+12 3.57309E+07
1.55000E-05 1.36260E+12 3.48146E+07
1.56000E-05 1.32788E+12 3.39275E+07
1.57000E-05 1.29425E+12 3.30685E+07
1.58000E-05 1.26169E+12 3.22364E+07
1.59000E-05 1.23014E+12 3.14303E+07
1.60000E-05 1.19957E+12 3.06492E+07
1.61000E-05 1.16994E+12 2.98922E+07
1.62000E-05 1.14122E+12 2.91584E+07
1.63000E-05 1.11337E+12 2.84469E+07
1.64000E-05 1.08637E+12 2.77570E+07
1.65000E-05 1.06018E+12 2.70878E+07
1.66000E-05 1.03477E+12 2.64386E+07
1.67000E-05 1.01012E+12 2.58088E+07
1.68000E-05 9.86197E+11 2.51976E+07
1.69000E-05 9.62977E+11 2.46043E+07
1.70000E-05 9.40436E+11 2.40283E+07
1.71000E-05 9.18549E+11 2.34691E+07
1.72000E-05 8.97295E+11 2.29261E+07
1.73000E-05 8.76651E+11 2.23986E+07
1.74000E-05 8.56596E+11 2.18862E+07
1.75000E-05 8.37111E+11 2.13884E+07
1.76000E-05 8.18176E+11 2.09046E+07
1.77000E-05 7.99772E+11 2.04344E+07
1.78000E-05 7.81882E+11 1.99773E+07
1.79000E-05 7.64489E+11 1.95329E+07
1.80000E-05 7.47576E+11 1.91007E+07
1.81000E-05 7.31127E+11 1.86805E+07
1.82000E-05 7.15128E+11 1.82717E+07
1.83000E-05 6.99563E+11 1.78740E+07
1.84000E-05 6.84419E+11 1.74871E+07
1.85000E-05 6.69682E+11 1.71105E+07
1.86000E-05 6.55338E+11 1.67440E+07
1.87000E-05 6.41376E+11 1.63873E+07
1.88000E-05 6.27784E+11 1.60400E+07
1.89000E-05 6.14549E+11 1.57019E+07
1.90000E-05 6.01660E+11 1.53725E+07
1.91000E-05 5.89107E+11 1.50518E+07
1.92000E-05 5.76879E+11 1.47394E+07
1.93000E-05 5.64966E+11 1.44350E+07
1.94000E-05 5.53358E+11 1.41384E+07
1.95000E-05 5.42047E+11 1.38494E+07
1.96000E-05 5.31023E+11 1.35677E+07
1.97000E-05 5.20277E+11 1.32932E+07
1.98000E-05 5.09801E+11 1.30255E+07
1.99000E-05 4.99587E+11 1.27646E+07
2.00000E-05 4.89627E+11 1.25101E+07
2.01000E-05 4.79913E+11 1.22619E+07
2.02000E-05 4.70439E+11 1.20198E+07
2.03000E-05 4.61197E+11 1.17837E+07
2.04000E-05 4.52181E+11 1.15533E+07
2.05000E-05 4.43383E+11 1.13285E+07
2.06000E-05 4.34798E+11 1.11092E+07
2.07000E-05 4.26420E+11 1.08951E+07
2.08000E-05 4.18242E+11 1.06862E+07
2.09000E-05 4.10258E+11 1.04822E+07
2.10000E-05 4.02464E+11 1.02831E+07
2.11000E-05 3.94854E+11 1.00886E+07
2.12000E-05 3.87423E+11 9.89873E+06
2.13000E-05 3.80165E+11 9.71330E+06
2.14000E-05 3.73076E+11 9.53217E+06
2.15000E-05 3.66151E+11 9.35524E+06
2.16000E-05 3.59386E+11 9.18239E+06
2.17000E-05 3.52776E+11 9.01351E+06
2.18000E-05 3.46317E+11 8.84848E+06
2.19000E-05 3.40005E+11 8.68720E+06
2.20000E-05 3.33836E+11 8.52958E+06
2.21000E-05 3.27806E+11 8.37551E+06
2.22000E-05 3.21911E+11 8.22489E+06
2.23000E-05 3.16148E+11 8.07764E+06
2.24000E-05 3.10513E+11 7.93366E+06
2.25000E-05 3.05002E+11 7.79288E+06
2.26000E-05 2.99613E+11 7.65519E+06
2.27000E-05 2.94343E+11 7.52052E+06
2.28000E-05 2.89187E+11 7.38880E+06
2.29000E-05 2.84144E+11 7.25995E+06
2.30000E-05 2.79210E+11 7.13388E+06
2.31000E-05 2.74382E+11 7.01053E+06
2.32000E-05 2.69659E+11 6.88984E+06
2.33000E-05 2.65036E+11 6.77172E+06
2.34000E-05 2.60511E+11 6.65612E+06
2.35000E-05 2.56083E+11 6.54297E+06
2.36000E-05 2.51748E+11 6.43221E+06
2.37000E-05 2.47504E+11 6.32378E+06
2.38000E-05 2.43349E+11 6.21762E+06
2.39000E-05 2.39281E+11 6.11367E+06
2.40000E-05 2.35297E+11 6.01188E+06
2.41000E-05 2.31395E+11 5.91220E+06
2.42000E-05 2.27574E+11 5.81457E+06
2.43000E-05 2.23831E+11 5.71894E+06
2.44000E-05 2.20165E+11 5.62527E+06
2.45000E-05 2.16574E+11 5.53350E+06
2.46000E-05 2.13055E+11 5.44360E+06
2.47000E-05 2.09607E+11 5.35550E+06
2.48000E-05 2.06228E+11 5.26918E+06
2.49000E-05 2.02918E+11 5.18459E+06
2.50000E-05 1.99673E+11 5.10168E+06
2.51000E-05 1.96492E+11 5.02043E+06
2.52000E-05 1.93375E+11 4.94077E+06
2.53000E-05 1.90319E+11 4.86269E+06
2.54000E-05 1.87323E+11 4.78615E+06
2.55000E-05 1.84386E+11 4.71109E+06
2.56000E-05 1.81505E+11 4.63751E+06
2.57000E-05 1.78681E+11 4.56534E+06
2.58000E-05 1.75912E+11 4.49458E+06
2.59000E-05 1.73195E+11 4.42518E+06
2.60000E-05 1.70531E+11 4.35710E+06
2.61000E-05 1.67918E+11 4.29033E+06
2.62000E-05 1.65354E+11 4.22483E+06
2.63000E-05 1.62839E+11 4.16058E+06
2.64000E-05 1.60372E+11 4.09753E+06
2.65000E-05 1.57951E+11 4.03568E+06
2.66000E-05 1.55575E+11 3.97498E+06
2.67000E-05 1.53244E+11 3.91542E+06
2.68000E-05 1.50956E+11 3.85697E+06
2.69000E-05 1.48711E+11 3.79960E+06
2.70000E-05 1.46507E+11 3.74329E+06
2.71000E-05 1.44344E+11 3.68802E+06
2.72000E-05 1.42220E+11 3.63376E+06
2.73000E-05 1.40136E+11 3.58050E+06
2.74000E-05 1.38089E+11 3.52820E+06
2.75000E-05 1.36079E+11 3.47685E+06
2.76000E-05 1.34106E+11 3.42644E+06
2.77000E-05 1.32168E+11 3.37693E+06
2.78000E-05 1.30265E+11 3.32831E+06
2.79000E-05 1.28396E+11 3.28056E+06
2.80000E-05 1.26561E+11 3.23366E+06
2.81000E-05 1.24758E+11 3.18759E+06
