#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
1.33000E-05 5.54320E+11 1.83274E+07
1.34000E-05 5.37920E+11 1.77851E+07
1.35000E-05 5.22120E+11 1.72627E+07
1.36000E-05 5.06896E+11 1.67594E+07
1.37000E-05 4.92223E+11 1.62742E+07
1.38000E-05 4.78076E+11 1.58065E+07
1.39000E-05 4.64433E+11 1.53554E+07
1.40000E-05 4.51273E+11 1.49203E+07
1.41000E-05 4.38575E+11 1.45005E+07
1.42000E-05 4.26321E+11 1.40953E+07
1.43000E-05 4.14491E+11 1.37042E+07
1.44000E-05 4.03068E+11 1.33265E+07
1.45000E-05 3.92035E+11 1.29618E+07
1.46000E-05 3.81377E+11 1.26094E+07
1.47000E-05 3.71079E+11 1.22689E+07
1.48000E-05 3.61125E+11 1.19398E+07
1.49000E-05 3.51503E+11 1.16216E+07
1.50000E-05 3.42198E+11 1.13140E+07
1.51000E-05 3.33200E+11 1.10165E+07
1.52000E-05 3.24494E+11 1.07287E+07
1.53000E-05 3.16071E+11 1.04502E+07
1.54000E-05 3.07919E+11 1.01807E+07
1.55000E-05 3.00028E+11 9.91975E+06
1.56000E-05 2.92388E+11 9.66715E+06
1.57000E-05 2.84989E+11 9.42252E+06
1.58000E-05 2.77823E+11 9.18558E+06
1.59000E-05 2.70880E+11 8.95603E+06
1.60000E-05 2.64152E+11 8.73360E+06
1.61000E-05 2.57632E+11 8.51802E+06
1.62000E-05 2.51312E+11 8.30905E+06
1.63000E-05 2.45184E+11 8.10644E+06
1.64000E-05 2.39241E+11 7.90996E+06
1.65000E-05 2.33477E+11 7.71939E+06
1.66000E-05 2.27885E+11 7.53452E+06
1.67000E-05 2.22460E+11 7.35514E+06
1.68000E-05 2.17195E+11 7.18107E+06
1.69000E-05 2.12085E+11 7.01210E+06
1.70000E-05 2.07124E+11 6.84808E+06
1.71000E-05 2.02307E+11 6.68881E+06
1.72000E-05 1.97629E+11 6.53414E+06
1.73000E-05 1.93085E+11 6.38392E+06
1.74000E-05 1.88671E+11 6.23798E+06
1.75000E-05 1.84382E+11 6.09618E+06
1.76000E-05 1.80214E+11 5.95838E+06
1.77000E-05 1.76163E+11 5.82445E+06
1.78000E-05 1.72226E+11 5.69426E+06
1.79000E-05 1.68397E+11 5.56768E+06
1.80000E-05 1.64674E+11 5.44459E+06
1.81000E-05 1.61054E+11 5.32488E+06
1.82000E-05 1.57532E+11 5.20844E+06
1.83000E-05 1.54106E+11 5.09516E+06
1.84000E-05 1.50772E+11 4.98494E+06
1.85000E-05 1.47528E+11 4.87768E+06
1.86000E-05 1.44371E+11 4.77329E+06
1.87000E-05 1.41297E+11 4.67167E+06
1.88000E-05 1.38305E+11 4.57274E+06
1.89000E-05 1.35391E+11 4.47641E+06
1.90000E-05 1.32554E+11 4.38260E+06
1.91000E-05 1.29790E+11 4.29123E+06
1.92000E-05 1.27098E+11 4.20222E+06
1.93000E-05 1.24476E+11 4.11551E+06
1.94000E-05 1.21920E+11 4.03102E+06
1.95000E-05 1.19430E+11 3.94869E+06
1.96000E-05 1.17003E+11 3.86844E+06
1.97000E-05 1.14637E+11 3.79022E+06
1.98000E-05 1.12331E+11 3.71396E+06
1.99000E-05 1.10082E+11 3.63961E+06
2.00000E-05 1.07889E+11 3.56711E+06
2.01000E-05 1.05750E+11 3.49640E+06
2.02000E-05 1.03664E+11 3.42743E+06
2.03000E-05 1.01630E+11 3.36015E+06
2.04000E-05 9.96443E+10 3.29452E+06
2.05000E-05 9.77073E+10 3.23047E+06
2.06000E-05 9.58170E+10 3.16797E+06
2.07000E-05 9.39721E+10 3.10698E+06
2.08000E-05 9.21714E+10 3.04744E+06
2.09000E-05 9.04135E+10 2.98932E+06
2.10000E-05 8.86973E+10 2.93258E+06
2.11000E-05 8.70215E+10 2.87717E+06
2.12000E-05 8.53851E+10 2.82307E+06
2.13000E-05 8.37869E+10 2.77022E+06
2.14000E-05 8.22258E+10 2.71861E+06
2.15000E-05 8.07009E+10 2.66819E+06
2.16000E-05 7.92112E+10 2.61894E+06
2.17000E-05 7.77556E+10 2.57081E+06
2.18000E-05 7.63332E+10 2.52378E+06
2.19000E-05 7.49431E+10 2.47783E+06
2.20000E-05 7.35845E+10 2.43291E+06
2.21000E-05 7.22566E+10 2.38900E+06
2.22000E-05 7.09583E+10 2.34608E+06
2.23000E-05 6.96891E+10 2.30411E+06
2.24000E-05 6.84481E+10 2.26308E+06
2.25000E-05 6.72345E+10 2.22296E+06
2.26000E-05 6.60477E+10 2.18372E+06
2.27000E-05 6.48869E+10 2.14534E+06
2.28000E-05 6.37514E+10 2.10780E+06
2.29000E-05 6.26406E+10 2.07107E+06
2.30000E-05 6.15539E+10 2.03514E+06
2.31000E-05 6.04906E+10 1.99999E+06
2.32000E-05 5.94502E+10 1.96559E+06
2.33000E-05 5.84319E+10 1.93192E+06
2.34000E-05 5.74354E+10 1.89897E+06
2.35000E-05 5.64599E+10 1.86672E+06
2.36000E-05 5.55051E+10 1.83515E+06
2.37000E-05 5.45703E+10 1.80424E+06
2.38000E-05 5.36551E+10 1.77398E+06
2.39000E-05 5.27589E+10 1.74436E+06
2.40000E-05 5.18814E+10 1.71534E+06
2.41000E-05 5.10220E+10 1.68693E+06
2.42000E-05 5.01803E+10 1.65910E+06
2.43000E-05 4.93558E+10 1.63184E+06
2.44000E-05 4.85482E+10 1.60514E+06
2.45000E-05 4.77570E+10 1.57898E+06
2.46000E-05 4.69818E+10 1.55335E+06
2.47000E-05 4.62223E+10 1.52824E+06
2.48000E-05 4.54780E+10 1.50363E+06
2.49000E-05 4.47486E+10 1.47951E+06
2.50000E-05 4.40338E+10 1.45588E+06
2.51000E-05 4.33331E+10 1.43271E+06
2.52000E-05 4.26463E+10 1.41000E+06
2.53000E-05 4.19731E+10 1.38774E+06
2.54000E-05 4.13130E+10 1.36592E+06
2.55000E-05 4.06658E+10 1.34452E+06
2.56000E-05 4.00313E+10 1.32354E+06
2.57000E-05 3.94090E+10 1.30297E+06
2.58000E-05 3.87988E+10 1.28280E+06
2.59000E-05 3.82003E+10 1.26301E+06
2.60000E-05 3.76133E+10 1.24360E+06
2.61000E-05 3.70375E+10 1.22456E+06
2.62000E-05 3.64727E+10 1.20589E+06
2.63000E-05 3.59185E+10 1.18757E+06
2.64000E-05 3.53749E+10 1.16959E+06
2.65000E-05 3.48414E+10 1.15195E+06
2.66000E-05 3.43180E+10 1.13465E+06
2.67000E-05 3.38043E+10 1.11766E+06
2.68000E-05 3.33002E+10 1.10100E+06
2.69000E-05 3.28054E+10 1.08464E+06
2.70000E-05 3.23198E+10 1.06858E+06
2.71000E-05 3.18431E+10 1.05282E+06
2.72000E-05 3.13752E+10 1.03735E+06
2.73000E-05 3.09158E+10 1.02216E+06
2.74000E-05 3.04647E+10 1.00725E+06
2.75000E-05 3.00218E+10 9.92605E+05
2.76000E-05 2.95870E+10 9.78227E+05
2.77000E-05 2.91600E+10 9.64108E+05
2.78000E-05 2.87406E+10 9.50243E+05
2.79000E-05 2.83287E+10 9.36625E+05
2.80000E-05 2.79242E+10 9.23250E+05
2.81000E-05 2.75268E+10 9.10112E+05
2.82000E-05 2.71365E+10 8.97207E+05
2.83000E-05 2.67530E+10 8.84529E+05
2.84000E-05 2.63763E+10 8.72074E+05
2.85000E-05 2.60062E+10 8.59837E+05
2.86000E-05 2.56426E+10 8.47813E+05
2.87000E-05 2.52852E+10 8.35999E+05
2.88000E-05 2.49341E+10 8.24389E+05
2.89000E-05 2.45890E+10 8.12979E+05
2.90000E-05 2.42498E+10 8.01766E+05
2.91000E-05 2.39165E+10 7.90745E+05
2.92000E-05 2.35889E+10 7.79913E+05
2.93000E-05 2.32668E+10 7.69265E+05
2.94000E-05 2.29502E+10 7.58797E+05
2.95000E-05 2.26390E+10 7.48507E+05
2.96000E-05 2.23330E+10 7.38390E+05
2.97000E-05 2.20321E+10 7.28443E+05
2.98000E-05 2.17363E+10 7.18663E+05
2.99000E-05 2.14455E+10 7.09046E+05
3.00000E-05 2.11594E+10 6.99589E+05
3.01000E-05 2.08781E+10 6.90289E+05
3.02000E-05 2.06015E+10 6.81142E+05
3.03000E-05 2.03294E+10 6.72146E+05
3.04000E-05 2.00618E+10 6.63298E+05
3.05000E-05 1.97986E+10 6.54595E+05
3.06000E-05 1.95396E+10 6.46033E+05
3.07000E-05 1.92849E+10 6.37611E+05
3.08000E-05 1.90343E+10 6.29326E+05
3.09000E-05 1.87877E+10 6.21174E+05
3.10000E-05 1.85451E+10 6.13153E+05
3.11000E-05 1.83065E+10 6.05262E+05
3.12000E-05 1.80716E+10 5.97496E+05
3.13000E-05 1.78405E+10 5.89854E+05
3.14000E-05 1.76130E+10 5.82334E+05
3.15000E-05 1.73892E+10 5.74933E+05
3.16000E-05 1.71689E+10 5.67649E+05
3.17000E-05 1.69520E+10 5.60480E+05
3.18000E-05 1.67386E+10 5.53423E+05
3.19000E-05 1.65285E+10 5.46477E+05
3.20000E-05 1.63217E+10 5.39639E+05
3.21000E-05 1.61181E+10 5.32908E+05
3.22000E-05 1.59176E+10 5.26281E+05
3.23000E-05 1.57203E+10 5.19756E+05
3.24000E-05 1.55260E+10 5.13332E+05
3.25000E-05 1.53347E+10 5.07007E+05
3.26000E-05 1.51463E+10 5.00779E+05
3.27000E-05 1.49608E+10 4.94645E+05
3.28000E-05 1.47781E+10 4.88605E+05
3.29000E-05 1.45982E+10 4.82657E+05
3.30000E-05 1.44210E+10 4.76799E+05
3.31000E-05 1.42465E+10 4.71029E+05
3.32000E-05 1.40746E+10 4.65346E+05
3.33000E-05 1.39053E+10 4.59749E+05
3.34000E-05 1.37386E+10 4.54235E+05
3.35000E-05 1.35743E+10 4.48803E+05
3.36000E-05 1.34124E+10 4.43452E+05
3.37000E-05 1.32530E+10 4.38180E+05
3.38000E-05 1.30959E+10 4.32986E+05
3.39000E-05 1.29411E+10 4.27869E+05
3.40000E-05 1.27886E+10 4.22827E+05
3.41000E-05 1.26384E+10 4.17859E+05
3.42000E-05 1.24903E+10 4.12963E+05
3.43000E-05 1.23444E+10 4.08139E+05
3.44000E-05 1.22006E+10 4.03385E+05
3.45000E-05 1.20589E+10 3.98699E+05
3.46000E-05 1.19192E+10 3.94082E+05
3.47000E-05 1.17816E+10 3.89530E+05
3.48000E-05 1.16459E+10 3.85045E+05
3.49000E-05 1.15121E+10 3.80623E+05
3.50000E-05 1.13803E+10 3.76264E+05
3.51000E-05 1.12504E+10 3.71968E+05
3.52000E-05 1.11223E+10 3.67733E+05
3.53000E-05 1.09960E+10 3.63557E+05
3.54000E-05 1.08715E+10 3.59441E+05
3.55000E-05 1.07487E+10 3.55382E+05
3.56000E-05 1.06277E+10 3.51380E+05
3.57000E-05 1.05083E+10 3.47435E+05
3.58000E-05 1.03907E+10 3.43544E+05
3.59000E-05 1.02746E+10 3.39708E+05
3.60000E-05 1.01602E+10 3.35925E+05
3.61000E-05 1.00474E+10 3.32194E+05
3.62000E-05 9.93611E+09 3.28515E+05
3.63000E-05 9.82636E+09 3.24887E+05
3.64000E-05 9.71812E+09 3.21308E+05
3.65000E-05 9.61137E+09 3.17778E+05
3.66000E-05 9.50607E+09 3.14297E+05
3.67000E-05 9.40220E+09 3.10863E+05
3.68000E-05 9.29975E+09 3.07475E+05
3.69000E-05 9.19869E+09 3.04134E+05
3.70000E-05 9.09899E+09 3.00837E+05
3.71000E-05 9.00063E+09 2.97586E+05
3.72000E-05 8.90360E+09 2.94377E+05
3.73000E-05 8.80786E+09 2.91212E+05
3.74000E-05 8.71341E+09 2.88089E+05
3.75000E-05 8.62021E+09 2.85008E+05
3.76000E-05 8.52826E+09 2.81968E+05
3.77000E-05 8.43752E+09 2.78968E+05
3.78000E-05 8.34799E+09 2.76007E+05
3.79000E-05 8.25963E+09 2.73086E+05
3.80000E-05 8.17244E+09 2.70203E+05
3.81000E-05 8.08640E+09 2.67358E+05
3.82000E-05 8.00148E+09 2.64551E+05
3.83000E-05 7.91766E+09 2.61780E+05
3.84000E-05 7.83494E+09 2.59045E+05
3.85000E-05 7.75330E+09 2.56345E+05
3.86000E-05 7.67271E+09 2.53681E+05
3.87000E-05 7.59316E+09 2.51051E+05
3.88000E-05 7.51464E+09 2.48455E+05
3.89000E-05 7.43713E+09 2.45892E+05
3.90000E-05 7.36061E+09 2.43362E+05
3.91000E-05 7.28507E+09 2.40865E+05
3.92000E-05 7.21050E+09 2.38399E+05
3.93000E-05 7.13687E+09 2.35965E+05
3.94000E-05 7.06418E+09 2.33561E+05
3.95000E-05 6.99241E+09 2.31188E+05
3.96000E-05 6.92155E+09 2.28845E+05
3.97000E-05 6.85158E+09 2.26532E+05
3.98000E-05 6.78249E+09 2.24248E+05
3.99000E-05 6.71426E+09 2.21992E+05
4.00000E-05 6.64689E+09 2.19764E+05
4.01000E-05 6.58036E+09 2.17565E+05
4.02000E-05 6.51465E+09 2.15392E+05
4.03000E-05 6.44977E+09 2.13247E+05
4.04000E-05 6.38568E+09 2.11128E+05
4.05000E-05 6.32239E+09 2.09036E+05
4.06000E-05 6.25988E+09 2.06969E+05
4.07000E-05 6.19813E+09 2.04927E+05
4.08000E-05 6.13714E+09 2.02911E+05
4.09000E-05 6.07690E+09 2.00919E+05
4.10000E-05 6.01740E+09 1.98952E+05
4.11000E-05 5.95861E+09 1.97008E+05
4.12000E-05 5.90055E+09 1.95088E+05
4.13000E-05 5.84318E+09 1.93192E+05
4.14000E-05 5.78651E+09 1.91318E+05
4.15000E-05 5.73053E+09 1.89467E+05
4.16000E-05 5.67521E+09 1.87638E+05
4.17000E-05 5.62056E+09 1.85831E+05
4.18000E-05 5.56657E+09 1.84046E+05
4.19000E-05 5.51321E+09 1.82282E+05
4.20000E-05 5.46050E+09 1.80539E+05
4.21000E-05 5.40841E+09 1.78817E+05
4.22000E-05 5.35694E+09 1.77115E+05
4.23000E-05 5.30608E+09 1.75434E+05
4.24000E-05 5.25582E+09 1.73772E+05
4.25000E-05 5.20615E+09 1.72130E+05
4.26000E-05 5.15706E+09 1.70507E+05
4.27000E-05 5.10855E+09 1.68903E+05
4.28000E-05 5.06061E+09 1.67318E+05
4.29000E-05 5.01322E+09 1.65751E+05
4.30000E-05 4.96639E+09 1.64203E+05
4.31000E-05 4.92010E+09 1.62672E+05
4.32000E-05 4.87435E+09 1.61159E+05
4.33000E-05 4.82913E+09 1.59664E+05
4.34000E-05 4.78443E+09 1.58186E+05
4.35000E-05 4.74024E+09 1.56725E+05
4.36000E-05 4.69656E+09 1.55281E+05
4.37000E-05 4.65338E+09 1.53854E+05
4.38000E-05 4.61069E+09 1.52442E+05
4.39000E-05 4.56850E+09 1.51047E+05
4.40000E-05 4.52678E+09 1.49668E+05
4.41000E-05 4.48553E+09 1.48304E+05
4.42000E-05 4.44475E+09 1.46956E+05
4.43000E-05 4.40444E+09 1.45623E+05
4.44000E-05 4.36457E+09 1.44305E+05
4.45000E-05 4.32516E+09 1.43002E+05
4.46000E-05 4.28619E+09 1.41713E+05
4.47000E-05 4.24765E+09 1.40439E+05
4.48000E-05 4.20955E+09 1.39179E+05
4.49000E-05 4.17187E+09 1.37933E+05
4.50000E-05 4.13461E+09 1.36702E+05
4.51000E-05 4.09776E+09 1.35483E+05
4.52000E-05 4.06132E+09 1.34279E+05
4.53000E-05 4.02529E+09 1.33087E+05
4.54000E-05 3.98965E+09 1.31909E+05
4.55000E-05 3.95441E+09 1.30744E+05
4.56000E-05 3.91955E+09 1.29591E+05
4.57000E-05 3.88507E+09 1.28451E+05
