#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
1.33000E-05 5.34735E+12 1.36626E+08
1.34000E-05 5.18950E+12 1.32593E+08
1.35000E-05 5.03744E+12 1.28708E+08
1.36000E-05 4.89091E+12 1.24964E+08
1.37000E-05 4.74966E+12 1.21355E+08
1.38000E-05 4.61348E+12 1.17875E+08
1.39000E-05 4.48214E+12 1.14520E+08
1.40000E-05 4.35545E+12 1.11283E+08
1.41000E-05 4.23320E+12 1.08159E+08
1.42000E-05 4.11521E+12 1.05144E+08
1.43000E-05 4.00130E+12 1.02234E+08
1.44000E-05 3.89130E+12 9.94237E+07
1.45000E-05 3.78506E+12 9.67092E+07
1.46000E-05 3.68242E+12 9.40867E+07
1.47000E-05 3.58324E+12 9.15525E+07
1.48000E-05 3.48737E+12 8.91031E+07
1.49000E-05 3.39469E+12 8.67351E+07
1.50000E-05 3.30506E+12 8.44451E+07
1.51000E-05 3.21838E+12 8.22303E+07
1.52000E-05 3.13452E+12 8.00876E+07
1.53000E-05 3.05337E+12 7.80143E+07
1.54000E-05 2.97483E+12 7.60076E+07
1.55000E-05 2.89880E+12 7.40650E+07
1.56000E-05 2.82518E+12 7.21841E+07
1.57000E-05 2.75389E+12 7.03625E+07
1.58000E-05 2.68483E+12 6.85980E+07
1.59000E-05 2.61792E+12 6.68885E+07
1.60000E-05 2.55308E+12 6.52319E+07
1.61000E-05 2.49024E+12 6.36262E+07
1.62000E-05 2.42932E+12 6.20697E+07
1.63000E-05 2.37025E+12 6.05605E+07
1.64000E-05 2.31297E+12 5.90969E+07
1.65000E-05 2.25740E+12 5.76772E+07
1.66000E-05 2.20350E+12 5.62999E+07
1.67000E-05 2.15119E+12 5.49634E+07
1.68000E-05 2.10043E+12 5.36664E+07
1.69000E-05 2.05115E+12 5.24074E+07
1.70000E-05 2.00332E+12 5.11852E+07
1.71000E-05 1.95686E+12 4.99983E+07
1.72000E-05 1.91175E+12 4.88457E+07
1.73000E-05 1.86793E+12 4.77260E+07
1.74000E-05 1.82536E+12 4.66383E+07
1.75000E-05 1.78399E+12 4.55814E+07
1.76000E-05 1.74379E+12 4.45542E+07
1.77000E-05 1.70472E+12 4.35559E+07
1.78000E-05 1.66673E+12 4.25853E+07
1.79000E-05 1.62979E+12 4.16416E+07
1.80000E-05 1.59388E+12 4.07239E+07
1.81000E-05 1.55894E+12 3.98314E+07
1.82000E-05 1.52496E+12 3.89632E+07
1.83000E-05 1.49190E+12 3.81185E+07
1.84000E-05 1.45973E+12 3.72965E+07
1.85000E-05 1.42843E+12 3.64966E+07
1.86000E-05 1.39796E+12 3.57181E+07
1.87000E-05 1.36829E+12 3.49602E+07
1.88000E-05 1.33941E+12 3.42222E+07
1.89000E-05 1.31129E+12 3.35037E+07
1.90000E-05 1.28390E+12 3.28039E+07
1.91000E-05 1.25722E+12 3.21223E+07
1.92000E-05 1.23123E+12 3.14583E+07
1.93000E-05 1.20591E+12 3.08113E+07
1.94000E-05 1.18124E+12 3.01809E+07
1.95000E-05 1.15720E+12 2.95666E+07
1.96000E-05 1.13376E+12 2.89678E+07
1.97000E-05 1.11091E+12 2.83841E+07
1.98000E-05 1.08864E+12 2.78150E+07
1.99000E-05 1.06692E+12 2.72601E+07
2.00000E-05 1.04574E+12 2.67190E+07
2.01000E-05 1.02509E+12 2.61912E+07
2.02000E-05 1.00494E+12 2.56764E+07
2.03000E-05 9.85283E+11 2.51742E+07
2.04000E-05 9.66105E+11 2.46842E+07
2.05000E-05 9.47392E+11 2.42061E+07
2.06000E-05 9.29129E+11 2.37395E+07
2.07000E-05 9.11305E+11 2.32840E+07
2.08000E-05 8.93906E+11 2.28395E+07
2.09000E-05 8.76920E+11 2.24055E+07
2.10000E-05 8.60336E+11 2.19818E+07
2.11000E-05 8.44141E+11 2.15680E+07
2.12000E-05 8.28327E+11 2.11639E+07
2.13000E-05 8.12880E+11 2.07693E+07
2.14000E-05 7.97792E+11 2.03838E+07
2.15000E-05 7.83053E+11 2.00072E+07
2.16000E-05 7.68652E+11 1.96392E+07
2.17000E-05 7.54581E+11 1.92797E+07
2.18000E-05 7.40831E+11 1.89284E+07
2.19000E-05 7.27392E+11 1.85850E+07
2.20000E-05 7.14257E+11 1.82494E+07
2.21000E-05 7.01416E+11 1.79213E+07
2.22000E-05 6.88863E+11 1.76006E+07
2.23000E-05 6.76590E+11 1.72870E+07
2.24000E-05 6.64589E+11 1.69804E+07
