#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
1.33000E-05 9.67467E+11 3.19871E+07
1.34000E-05 9.38909E+11 3.10429E+07
1.35000E-05 9.11397E+11 3.01333E+07
1.36000E-05 8.84886E+11 2.92567E+07
1.37000E-05 8.59331E+11 2.84118E+07
1.38000E-05 8.34692E+11 2.75972E+07
1.39000E-05 8.10930E+11 2.68116E+07
1.40000E-05 7.88008E+11 2.60537E+07
1.41000E-05 7.65890E+11 2.53224E+07
1.42000E-05 7.44542E+11 2.46166E+07
1.43000E-05 7.23933E+11 2.39352E+07
1.44000E-05 7.04033E+11 2.32773E+07
1.45000E-05 6.84811E+11 2.26417E+07
1.46000E-05 6.66241E+11 2.20278E+07
1.47000E-05 6.48296E+11 2.14344E+07
1.48000E-05 6.30951E+11 2.08610E+07
1.49000E-05 6.14183E+11 2.03066E+07
1.50000E-05 5.97968E+11 1.97705E+07
1.51000E-05 5.82284E+11 1.92519E+07
1.52000E-05 5.67111E+11 1.87503E+07
1.53000E-05 5.52430E+11 1.82648E+07
1.54000E-05 5.38220E+11 1.77950E+07
1.55000E-05 5.24464E+11 1.73402E+07
1.56000E-05 5.11145E+11 1.68999E+07
1.57000E-05 4.98246E+11 1.64734E+07
1.58000E-05 4.85752E+11 1.60603E+07
1.59000E-05 4.73646E+11 1.56601E+07
1.60000E-05 4.61916E+11 1.52722E+07
1.61000E-05 4.50546E+11 1.48963E+07
1.62000E-05 4.39524E+11 1.45319E+07
1.63000E-05 4.28837E+11 1.41785E+07
1.64000E-05 4.18473E+11 1.38359E+07
1.65000E-05 4.08420E+11 1.35035E+07
1.66000E-05 3.98667E+11 1.31810E+07
1.67000E-05 3.89204E+11 1.28681E+07
1.68000E-05 3.80019E+11 1.25645E+07
1.69000E-05 3.71104E+11 1.22697E+07
1.70000E-05 3.62449E+11 1.19836E+07
1.71000E-05 3.54045E+11 1.17057E+07
1.72000E-05 3.45883E+11 1.14358E+07
1.73000E-05 3.37955E+11 1.11737E+07
1.74000E-05 3.30252E+11 1.09190E+07
1.75000E-05 3.22768E+11 1.06716E+07
1.76000E-05 3.15495E+11 1.04311E+07
1.77000E-05 3.08425E+11 1.01974E+07
1.78000E-05 3.01552E+11 9.97015E+06
1.79000E-05 2.94870E+11 9.74921E+06
1.80000E-05 2.88372E+11 9.53436E+06
1.81000E-05 2.82052E+11 9.32540E+06
1.82000E-05 2.75903E+11 9.12213E+06
1.83000E-05 2.69922E+11 8.92436E+06
1.84000E-05 2.64102E+11 8.73193E+06
1.85000E-05 2.58438E+11 8.54466E+06
1.86000E-05 2.52925E+11 8.36238E+06
1.87000E-05 2.47558E+11 8.18494E+06
1.88000E-05 2.42332E+11 8.01217E+06
1.89000E-05 2.37244E+11 7.84394E+06
1.90000E-05 2.32289E+11 7.68011E+06
1.91000E-05 2.27462E+11 7.52053E+06
1.92000E-05 2.22760E+11 7.36507E+06
1.93000E-05 2.18179E+11 7.21361E+06
1.94000E-05 2.13715E+11 7.06602E+06
1.95000E-05 2.09365E+11 6.92219E+06
1.96000E-05 2.05125E+11 6.78199E+06
1.97000E-05 2.00992E+11 6.64533E+06
1.98000E-05 1.96962E+11 6.51210E+06
1.99000E-05 1.93032E+11 6.38218E+06
2.00000E-05 1.89201E+11 6.25549E+06
2.01000E-05 1.85464E+11 6.13193E+06
2.02000E-05 1.81818E+11 6.01141E+06
2.03000E-05 1.78262E+11 5.89383E+06
2.04000E-05 1.74792E+11 5.77911E+06
2.05000E-05 1.71407E+11 5.66717E+06
2.06000E-05 1.68102E+11 5.55793E+06
2.07000E-05 1.64877E+11 5.45130E+06
2.08000E-05 1.61730E+11 5.34722E+06
2.09000E-05 1.58656E+11 5.24562E+06
2.10000E-05 1.55656E+11 5.14641E+06
2.11000E-05 1.52726E+11 5.04954E+06
2.12000E-05 1.49865E+11 4.95494E+06
2.13000E-05 1.47070E+11 4.86254E+06
2.14000E-05 1.44340E+11 4.77229E+06
