#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
1.33000E-05 7.35887E+11 2.43305E+07
1.34000E-05 7.14115E+11 2.36106E+07
1.35000E-05 6.93140E+11 2.29171E+07
1.36000E-05 6.72930E+11 2.22489E+07
1.37000E-05 6.53450E+11 2.16049E+07
1.38000E-05 6.34669E+11 2.09839E+07
1.39000E-05 6.16558E+11 2.03851E+07
1.40000E-05 5.99087E+11 1.98075E+07
1.41000E-05 5.82230E+11 1.92501E+07
1.42000E-05 5.65962E+11 1.87123E+07
1.43000E-05 5.50257E+11 1.81930E+07
1.44000E-05 5.35092E+11 1.76916E+07
1.45000E-05 5.20446E+11 1.72074E+07
1.46000E-05 5.06297E+11 1.67396E+07
1.47000E-05 4.92625E+11 1.62876E+07
1.48000E-05 4.79412E+11 1.58507E+07
1.49000E-05 4.66637E+11 1.54283E+07
1.50000E-05 4.54285E+11 1.50199E+07
1.51000E-05 4.42339E+11 1.46249E+07
1.52000E-05 4.30782E+11 1.42428E+07
1.53000E-05 4.19600E+11 1.38731E+07
1.54000E-05 4.08778E+11 1.35153E+07
1.55000E-05 3.98302E+11 1.31690E+07
1.56000E-05 3.88159E+11 1.28336E+07
1.57000E-05 3.78337E+11 1.25089E+07
1.58000E-05 3.68823E+11 1.21943E+07
1.59000E-05 3.59606E+11 1.18896E+07
1.60000E-05 3.50675E+11 1.15943E+07
1.61000E-05 3.42019E+11 1.13081E+07
1.62000E-05 3.33628E+11 1.10307E+07
1.63000E-05 3.25493E+11 1.07617E+07
1.64000E-05 3.17604E+11 1.05009E+07
1.65000E-05 3.09952E+11 1.02479E+07
1.66000E-05 3.02529E+11 1.00024E+07
1.67000E-05 2.95327E+11 9.76431E+06
1.68000E-05 2.88337E+11 9.53322E+06
1.69000E-05 2.81553E+11 9.30891E+06
1.70000E-05 2.74967E+11 9.09116E+06
1.71000E-05 2.68572E+11 8.87973E+06
1.72000E-05 2.62362E+11 8.67440E+06
1.73000E-05 2.56330E+11 8.47496E+06
1.74000E-05 2.50470E+11 8.28122E+06
1.75000E-05 2.44776E+11 8.09297E+06
1.76000E-05 2.39243E+11 7.91004E+06
1.77000E-05 2.33866E+11 7.73224E+06
1.78000E-05 2.28638E+11 7.55940E+06
1.79000E-05 2.23556E+11 7.39136E+06
1.80000E-05 2.18613E+11 7.22796E+06
1.81000E-05 2.13807E+11 7.06904E+06
1.82000E-05 2.09131E+11 6.91446E+06
1.83000E-05 2.04583E+11 6.76408E+06
1.84000E-05 2.00157E+11 6.61776E+06
1.85000E-05 1.95851E+11 6.47536E+06
1.86000E-05 1.91659E+11 6.33678E+06
1.87000E-05 1.87579E+11 6.20187E+06
1.88000E-05 1.83606E+11 6.07053E+06
1.89000E-05 1.79739E+11 5.94265E+06
1.90000E-05 1.75972E+11 5.81811E+06
1.91000E-05 1.72303E+11 5.69681E+06
1.92000E-05 1.68729E+11 5.57866E+06
1.93000E-05 1.65248E+11 5.46354E+06
1.94000E-05 1.61855E+11 5.35138E+06
1.95000E-05 1.58549E+11 5.24207E+06
1.96000E-05 1.55327E+11 5.13554E+06
1.97000E-05 1.52186E+11 5.03170E+06
1.98000E-05 1.49125E+11 4.93047E+06
1.99000E-05 1.46139E+11 4.83176E+06
2.00000E-05 1.43228E+11 4.73551E+06
2.01000E-05 1.40389E+11 4.64164E+06
2.02000E-05 1.37620E+11 4.55008E+06
2.03000E-05 1.34918E+11 4.46077E+06
2.04000E-05 1.32283E+11 4.37363E+06
2.05000E-05 1.29711E+11 4.28861E+06
2.06000E-05 1.27202E+11 4.20564E+06
2.07000E-05 1.24753E+11 4.12466E+06
2.08000E-05 1.22362E+11 4.04562E+06
2.09000E-05 1.20028E+11 3.96847E+06
2.10000E-05 1.17750E+11 3.89314E+06
2.11000E-05 1.15525E+11 3.81958E+06
2.12000E-05 1.13353E+11 3.74776E+06
2.13000E-05 1.11231E+11 3.67761E+06
2.14000E-05 1.09159E+11 3.60909E+06
2.15000E-05 1.07134E+11 3.54216E+06
2.16000E-05 1.05157E+11 3.47677E+06
2.17000E-05 1.03224E+11 3.41288E+06
2.18000E-05 1.01336E+11 3.35045E+06
2.19000E-05 9.94907E+10 3.28944E+06
2.20000E-05 9.76871E+10 3.22980E+06
2.21000E-05 9.59241E+10 3.17152E+06
2.22000E-05 9.42007E+10 3.11453E+06
