#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
1.33000E-05 1.17452E+12 3.88327E+07
1.34000E-05 1.13985E+12 3.76864E+07
1.35000E-05 1.10645E+12 3.65821E+07
1.36000E-05 1.07426E+12 3.55180E+07
1.37000E-05 1.04324E+12 3.44923E+07
1.38000E-05 1.01333E+12 3.35033E+07
1.39000E-05 9.84478E+11 3.25495E+07
1.40000E-05 9.56650E+11 3.16295E+07
1.41000E-05 9.29798E+11 3.07417E+07
1.42000E-05 9.03882E+11 2.98848E+07
1.43000E-05 8.78863E+11 2.90576E+07
1.44000E-05 8.54703E+11 2.82588E+07
1.45000E-05 8.31368E+11 2.74873E+07
1.46000E-05 8.08823E+11 2.67419E+07
1.47000E-05 7.87038E+11 2.60216E+07
1.48000E-05 7.65982E+11 2.53255E+07
1.49000E-05 7.45624E+11 2.46524E+07
1.50000E-05 7.25939E+11 2.40015E+07
1.51000E-05 7.06899E+11 2.33720E+07
1.52000E-05 6.88479E+11 2.27630E+07
1.53000E-05 6.70655E+11 2.21737E+07
1.54000E-05 6.53405E+11 2.16034E+07
1.55000E-05 6.36705E+11 2.10512E+07
1.56000E-05 6.20536E+11 2.05166E+07
1.57000E-05 6.04876E+11 1.99989E+07
1.58000E-05 5.89708E+11 1.94974E+07
1.59000E-05 5.75012E+11 1.90115E+07
1.60000E-05 5.60771E+11 1.85406E+07
1.61000E-05 5.46968E+11 1.80843E+07
1.62000E-05 5.33587E+11 1.76418E+07
1.63000E-05 5.20613E+11 1.72129E+07
1.64000E-05 5.08030E+11 1.67969E+07
1.65000E-05 4.95826E+11 1.63934E+07
1.66000E-05 4.83986E+11 1.60019E+07
1.67000E-05 4.72497E+11 1.56221E+07
1.68000E-05 4.61347E+11 1.52534E+07
1.69000E-05 4.50524E+11 1.48956E+07
1.70000E-05 4.40017E+11 1.45482E+07
1.71000E-05 4.29814E+11 1.42108E+07
1.72000E-05 4.19905E+11 1.38832E+07
1.73000E-05 4.10280E+11 1.35650E+07
1.74000E-05 4.00930E+11 1.32558E+07
1.75000E-05 3.91844E+11 1.29554E+07
1.76000E-05 3.83014E+11 1.26635E+07
1.77000E-05 3.74431E+11 1.23797E+07
1.78000E-05 3.66088E+11 1.21039E+07
1.79000E-05 3.57975E+11 1.18356E+07
1.80000E-05 3.50086E+11 1.15748E+07
1.81000E-05 3.42413E+11 1.13211E+07
1.82000E-05 3.34950E+11 1.10744E+07
1.83000E-05 3.27688E+11 1.08343E+07
1.84000E-05 3.20622E+11 1.06007E+07
1.85000E-05 3.13746E+11 1.03733E+07
1.86000E-05 3.07053E+11 1.01520E+07
1.87000E-05 3.00538E+11 9.93660E+06
1.88000E-05 2.94194E+11 9.72686E+06
1.89000E-05 2.88017E+11 9.52263E+06
1.90000E-05 2.82001E+11 9.32373E+06
1.91000E-05 2.76142E+11 9.13000E+06
1.92000E-05 2.70433E+11 8.94127E+06
1.93000E-05 2.64872E+11 8.75739E+06
1.94000E-05 2.59453E+11 8.57822E+06
1.95000E-05 2.54171E+11 8.40361E+06
1.96000E-05 2.49024E+11 8.23341E+06
1.97000E-05 2.44006E+11 8.06750E+06
1.98000E-05 2.39114E+11 7.90575E+06
1.99000E-05 2.34343E+11 7.74804E+06
2.00000E-05 2.29692E+11 7.59424E+06
2.01000E-05 2.25155E+11 7.44423E+06
2.02000E-05 2.20729E+11 7.29791E+06
2.03000E-05 2.16412E+11 7.15517E+06
2.04000E-05 2.12200E+11 7.01590E+06
2.05000E-05 2.08089E+11 6.88000E+06
2.06000E-05 2.04078E+11 6.74738E+06
2.07000E-05 2.00163E+11 6.61794E+06
2.08000E-05 1.96341E+11 6.49158E+06
2.09000E-05 1.92611E+11 6.36823E+06
2.10000E-05 1.88968E+11 6.24780E+06
2.11000E-05 1.85411E+11 6.13019E+06
2.12000E-05 1.81937E+11 6.01535E+06
2.13000E-05 1.78545E+11 5.90318E+06
2.14000E-05 1.75231E+11 5.79361E+06
2.15000E-05 1.71993E+11 5.68657E+06
2.16000E-05 1.68830E+11 5.58199E+06
2.17000E-05 1.65740E+11 5.47981E+06
2.18000E-05 1.62719E+11 5.37995E+06
2.19000E-05 1.59768E+11 5.28236E+06
2.20000E-05 1.56882E+11 5.18697E+06
2.21000E-05 1.54062E+11 5.09372E+06
2.22000E-05 1.51305E+11 5.00256E+06
2.23000E-05 1.48609E+11 4.91343E+06
2.24000E-05 1.45973E+11 4.82627E+06
2.25000E-05 1.43395E+11 4.74104E+06
2.26000E-05 1.40874E+11 4.65769E+06
2.27000E-05 1.38408E+11 4.57615E+06
2.28000E-05 1.35996E+11 4.49640E+06
2.29000E-05 1.33636E+11 4.41837E+06
2.30000E-05 1.31327E+11 4.34203E+06
2.31000E-05 1.29068E+11 4.26733E+06
2.32000E-05 1.26857E+11 4.19423E+06
2.33000E-05 1.24693E+11 4.12269E+06
2.34000E-05 1.22575E+11 4.05266E+06
2.35000E-05 1.20502E+11 3.98412E+06
2.36000E-05 1.18472E+11 3.91702E+06
2.37000E-05 1.16485E+11 3.85133E+06
2.38000E-05 1.14540E+11 3.78701E+06
2.39000E-05 1.12635E+11 3.72402E+06
2.40000E-05 1.10769E+11 3.66234E+06
2.41000E-05 1.08942E+11 3.60194E+06
2.42000E-05 1.07153E+11 3.54277E+06
2.43000E-05 1.05400E+11 3.48481E+06
2.44000E-05 1.03683E+11 3.42803E+06
2.45000E-05 1.02000E+11 3.37241E+06
2.46000E-05 1.00352E+11 3.31790E+06
2.47000E-05 9.87364E+10 3.26450E+06
2.48000E-05 9.71535E+10 3.21216E+06
2.49000E-05 9.56022E+10 3.16087E+06
2.50000E-05 9.40817E+10 3.11060E+06
2.51000E-05 9.25913E+10 3.06132E+06
2.52000E-05 9.11303E+10 3.01302E+06
2.53000E-05 8.96981E+10 2.96566E+06
2.54000E-05 8.82938E+10 2.91924E+06
2.55000E-05 8.69169E+10 2.87371E+06
2.56000E-05 8.55668E+10 2.82907E+06
2.57000E-05 8.42428E+10 2.78530E+06
2.58000E-05 8.29443E+10 2.74236E+06
2.59000E-05 8.16707E+10 2.70026E+06
2.60000E-05 8.04214E+10 2.65895E+06
2.61000E-05 7.91960E+10 2.61844E+06
2.62000E-05 7.79938E+10 2.57869E+06
2.63000E-05 7.68143E+10 2.53969E+06
2.64000E-05 7.56571E+10 2.50143E+06
2.65000E-05 7.45215E+10 2.46389E+06
2.66000E-05 7.34072E+10 2.42704E+06
2.67000E-05 7.23136E+10 2.39089E+06
2.68000E-05 7.12403E+10 2.35540E+06
2.69000E-05 7.01869E+10 2.32057E+06
2.70000E-05 6.91529E+10 2.28638E+06
2.71000E-05 6.81378E+10 2.25282E+06
2.72000E-05 6.71413E+10 2.21987E+06
2.73000E-05 6.61629E+10 2.18753E+06
2.74000E-05 6.52023E+10 2.15577E+06
2.75000E-05 6.42591E+10 2.12458E+06
2.76000E-05 6.33328E+10 2.09396E+06
2.77000E-05 6.24232E+10 2.06388E+06
2.78000E-05 6.15299E+10 2.03435E+06
2.79000E-05 6.06524E+10 2.00534E+06
