#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
1.33000E-05 2.87237E+11 7.54413E+06
1.34000E-05 2.78759E+11 7.32144E+06
1.35000E-05 2.70590E+11 7.10690E+06
1.36000E-05 2.62719E+11 6.90017E+06
1.37000E-05 2.55132E+11 6.70090E+06
1.38000E-05 2.47817E+11 6.50877E+06
1.39000E-05 2.40762E+11 6.32348E+06
1.40000E-05 2.33957E+11 6.14474E+06
1.41000E-05 2.27390E+11 5.97226E+06
1.42000E-05 2.21052E+11 5.80580E+06
1.43000E-05 2.14933E+11 5.64510E+06
1.44000E-05 2.09025E+11 5.48991E+06
1.45000E-05 2.03318E+11 5.34003E+06
1.46000E-05 1.97804E+11 5.19522E+06
1.47000E-05 1.92477E+11 5.05529E+06
1.48000E-05 1.87327E+11 4.92004E+06
1.49000E-05 1.82349E+11 4.78928E+06
1.50000E-05 1.77534E+11 4.66284E+06
1.51000E-05 1.72878E+11 4.54054E+06
1.52000E-05 1.68373E+11 4.42223E+06
1.53000E-05 1.64014E+11 4.30774E+06
1.54000E-05 1.59795E+11 4.19694E+06
1.55000E-05 1.55711E+11 4.08967E+06
1.56000E-05 1.51757E+11 3.98581E+06
1.57000E-05 1.47927E+11 3.88523E+06
1.58000E-05 1.44218E+11 3.78780E+06
1.59000E-05 1.40624E+11 3.69341E+06
1.60000E-05 1.37141E+11 3.60193E+06
1.61000E-05 1.33765E+11 3.51327E+06
1.62000E-05 1.30493E+11 3.42733E+06
1.63000E-05 1.27320E+11 3.34399E+06
1.64000E-05 1.24243E+11 3.26317E+06
1.65000E-05 1.21258E+11 3.18478E+06
1.66000E-05 1.18363E+11 3.10873E+06
1.67000E-05 1.15553E+11 3.03494E+06
1.68000E-05 1.12826E+11 2.96332E+06
1.69000E-05 1.10179E+11 2.89380E+06
1.70000E-05 1.07610E+11 2.82631E+06
1.71000E-05 1.05115E+11 2.76078E+06
1.72000E-05 1.02691E+11 2.69713E+06
1.73000E-05 1.00337E+11 2.63531E+06
1.74000E-05 9.80506E+10 2.57524E+06
1.75000E-05 9.58286E+10 2.51688E+06
1.76000E-05 9.36692E+10 2.46017E+06
1.77000E-05 9.15702E+10 2.40504E+06
1.78000E-05 8.95297E+10 2.35145E+06
1.79000E-05 8.75458E+10 2.29934E+06
1.80000E-05 8.56165E+10 2.24867E+06
1.81000E-05 8.37400E+10 2.19938E+06
1.82000E-05 8.19147E+10 2.15144E+06
1.83000E-05 8.01388E+10 2.10480E+06
1.84000E-05 7.84108E+10 2.05942E+06
1.85000E-05 7.67292E+10 2.01525E+06
1.86000E-05 7.50923E+10 1.97226E+06
1.87000E-05 7.34989E+10 1.93041E+06
1.88000E-05 7.19475E+10 1.88966E+06
1.89000E-05 7.04369E+10 1.84999E+06
1.90000E-05 6.89657E+10 1.81134E+06
1.91000E-05 6.75327E+10 1.77371E+06
1.92000E-05 6.61367E+10 1.73704E+06
1.93000E-05 6.47766E+10 1.70132E+06
1.94000E-05 6.34513E+10 1.66651E+06
1.95000E-05 6.21597E+10 1.63259E+06
1.96000E-05 6.09008E+10 1.59953E+06
1.97000E-05 5.96736E+10 1.56729E+06
1.98000E-05 5.84772E+10 1.53587E+06
1.99000E-05 5.73106E+10 1.50523E+06
2.00000E-05 5.61730E+10 1.47535E+06
2.01000E-05 5.50634E+10 1.44621E+06
2.02000E-05 5.39811E+10 1.41778E+06
2.03000E-05 5.29253E+10 1.39005E+06
2.04000E-05 5.18951E+10 1.36300E+06
2.05000E-05 5.08899E+10 1.33660E+06
2.06000E-05 4.99090E+10 1.31083E+06
2.07000E-05 4.89515E+10 1.28568E+06
2.08000E-05 4.80169E+10 1.26114E+06
2.09000E-05 4.71045E+10 1.23717E+06
2.10000E-05 4.62136E+10 1.21378E+06
2.11000E-05 4.53438E+10 1.19093E+06
2.12000E-05 4.44942E+10 1.16862E+06
2.13000E-05 4.36645E+10 1.14682E+06
2.14000E-05 4.28541E+10 1.12554E+06
2.15000E-05 4.20623E+10 1.10474E+06
2.16000E-05 4.12888E+10 1.08443E+06
2.17000E-05 4.05330E+10 1.06458E+06
2.18000E-05 3.97943E+10 1.04518E+06
2.19000E-05 3.90725E+10 1.02622E+06
2.20000E-05 3.83669E+10 1.00768E+06
2.21000E-05 3.76772E+10 9.89570E+05
2.22000E-05 3.70029E+10 9.71860E+05
2.23000E-05 3.63436E+10 9.54544E+05
2.24000E-05 3.56989E+10 9.37613E+05
2.25000E-05 3.50685E+10 9.21055E+05
2.26000E-05 3.44519E+10 9.04861E+05
2.27000E-05 3.38488E+10 8.89021E+05
2.28000E-05 3.32589E+10 8.73526E+05
2.29000E-05 3.26818E+10 8.58368E+05
2.30000E-05 3.21171E+10 8.43537E+05
2.31000E-05 3.15645E+10 8.29025E+05
2.32000E-05 3.10238E+10 8.14823E+05
2.33000E-05 3.04946E+10 8.00925E+05
2.34000E-05 2.99767E+10 7.87321E+05
2.35000E-05 2.94697E+10 7.74005E+05
2.36000E-05 2.89734E+10 7.60970E+05
2.37000E-05 2.84875E+10 7.48208E+05
2.38000E-05 2.80117E+10 7.35712E+05
2.39000E-05 2.75458E+10 7.23476E+05
2.40000E-05 2.70896E+10 7.11493E+05
2.41000E-05 2.66428E+10 6.99757E+05
2.42000E-05 2.62051E+10 6.88262E+05
2.43000E-05 2.57764E+10 6.77003E+05
2.44000E-05 2.53564E+10 6.65972E+05
2.45000E-05 2.49450E+10 6.55166E+05
2.46000E-05 2.45418E+10 6.44577E+05
2.47000E-05 2.41468E+10 6.34202E+05
2.48000E-05 2.37597E+10 6.24035E+05
2.49000E-05 2.33803E+10 6.14070E+05
2.50000E-05 2.30084E+10 6.04304E+05
2.51000E-05 2.26440E+10 5.94731E+05
2.52000E-05 2.22867E+10 5.85347E+05
2.53000E-05 2.19364E+10 5.76147E+05
2.54000E-05 2.15930E+10 5.67127E+05
2.55000E-05 2.12562E+10 5.58283E+05
2.56000E-05 2.09261E+10 5.49611E+05
2.57000E-05 2.06023E+10 5.41107E+05
2.58000E-05 2.02847E+10 5.32766E+05
2.59000E-05 1.99732E+10 5.24586E+05
2.60000E-05 1.96677E+10 5.16562E+05
2.61000E-05 1.93680E+10 5.08690E+05
2.62000E-05 1.90740E+10 5.00968E+05
2.63000E-05 1.87856E+10 4.93392E+05
2.64000E-05 1.85026E+10 4.85959E+05
2.65000E-05 1.82248E+10 4.78665E+05
2.66000E-05 1.79523E+10 4.71508E+05
2.67000E-05 1.76849E+10 4.64484E+05
2.68000E-05 1.74224E+10 4.57590E+05
2.69000E-05 1.71648E+10 4.50823E+05
2.70000E-05 1.69119E+10 4.44181E+05
2.71000E-05 1.66637E+10 4.37661E+05
2.72000E-05 1.64199E+10 4.31261E+05
2.73000E-05 1.61807E+10 4.24976E+05
2.74000E-05 1.59458E+10 4.18806E+05
2.75000E-05 1.57151E+10 4.12748E+05
2.76000E-05 1.54886E+10 4.06798E+05
2.77000E-05 1.52661E+10 4.00956E+05
2.78000E-05 1.50476E+10 3.95218E+05
2.79000E-05 1.48331E+10 3.89582E+05
2.80000E-05 1.46223E+10 3.84046E+05
2.81000E-05 1.44152E+10 3.78608E+05
2.82000E-05 1.42119E+10 3.73267E+05
2.83000E-05 1.40120E+10 3.68019E+05
2.84000E-05 1.38157E+10 3.62863E+05
2.85000E-05 1.36228E+10 3.57796E+05
2.86000E-05 1.34333E+10 3.52818E+05
2.87000E-05 1.32471E+10 3.47927E+05
2.88000E-05 1.30640E+10 3.43120E+05
2.89000E-05 1.28842E+10 3.38395E+05
2.90000E-05 1.27074E+10 3.33752E+05
2.91000E-05 1.25336E+10 3.29188E+05
2.92000E-05 1.23628E+10 3.24701E+05
2.93000E-05 1.21949E+10 3.20291E+05
2.94000E-05 1.20298E+10 3.15956E+05
2.95000E-05 1.18675E+10 3.11693E+05
2.96000E-05 1.17079E+10 3.07502E+05
2.97000E-05 1.15511E+10 3.03382E+05
2.98000E-05 1.13968E+10 2.99330E+05
2.99000E-05 1.12451E+10 2.95346E+05
3.00000E-05 1.10959E+10 2.91427E+05
3.01000E-05 1.09492E+10 2.87574E+05
3.02000E-05 1.08049E+10 2.83784E+05
3.03000E-05 1.06629E+10 2.80056E+05
3.04000E-05 1.05233E+10 2.76389E+05
3.05000E-05 1.03860E+10 2.72782E+05
3.06000E-05 1.02509E+10 2.69234E+05
3.07000E-05 1.01180E+10 2.65743E+05
3.08000E-05 9.98722E+09 2.62309E+05
3.09000E-05 9.85856E+09 2.58930E+05
3.10000E-05 9.73197E+09 2.55605E+05
3.11000E-05 9.60740E+09 2.52333E+05
3.12000E-05 9.48482E+09 2.49113E+05
3.13000E-05 9.36418E+09 2.45945E+05
3.14000E-05 9.24546E+09 2.42827E+05
3.15000E-05 9.12862E+09 2.39758E+05
3.16000E-05 9.01361E+09 2.36738E+05
3.17000E-05 8.90042E+09 2.33764E+05
3.18000E-05 8.78899E+09 2.30838E+05
3.19000E-05 8.67930E+09 2.27957E+05
3.20000E-05 8.57131E+09 2.25121E+05
3.21000E-05 8.46500E+09 2.22329E+05
3.22000E-05 8.36034E+09 2.19580E+05
3.23000E-05 8.25728E+09 2.16873E+05
3.24000E-05 8.15581E+09 2.14208E+05
3.25000E-05 8.05590E+09 2.11584E+05
3.26000E-05 7.95750E+09 2.08999E+05
3.27000E-05 7.86061E+09 2.06455E+05
3.28000E-05 7.76519E+09 2.03948E+05
3.29000E-05 7.67121E+09 2.01480E+05
3.30000E-05 7.57864E+09 1.99049E+05
3.31000E-05 7.48747E+09 1.96654E+05
3.32000E-05 7.39767E+09 1.94296E+05
3.33000E-05 7.30921E+09 1.91972E+05
3.34000E-05 7.22207E+09 1.89684E+05
3.35000E-05 7.13622E+09 1.87429E+05
3.36000E-05 7.05164E+09 1.85207E+05
3.37000E-05 6.96831E+09 1.83019E+05
3.38000E-05 6.88621E+09 1.80863E+05
3.39000E-05 6.80532E+09 1.78738E+05
3.40000E-05 6.72561E+09 1.76644E+05
3.41000E-05 6.64706E+09 1.74581E+05
3.42000E-05 6.56966E+09 1.72548E+05
3.43000E-05 6.49338E+09 1.70545E+05
3.44000E-05 6.41820E+09 1.68571E+05
3.45000E-05 6.34411E+09 1.66625E+05
3.46000E-05 6.27109E+09 1.64707E+05
3.47000E-05 6.19911E+09 1.62816E+05
3.48000E-05 6.12816E+09 1.60953E+05
3.49000E-05 6.05823E+09 1.59116E+05
3.50000E-05 5.98929E+09 1.57305E+05
3.51000E-05 5.92132E+09 1.55520E+05
3.52000E-05 5.85432E+09 1.53761E+05
3.53000E-05 5.78827E+09 1.52026E+05
3.54000E-05 5.72314E+09 1.50315E+05
3.55000E-05 5.65892E+09 1.48628E+05
3.56000E-05 5.59561E+09 1.46966E+05
3.57000E-05 5.53318E+09 1.45326E+05
3.58000E-05 5.47161E+09 1.43709E+05
3.59000E-05 5.41090E+09 1.42114E+05
3.60000E-05 5.35103E+09 1.40542E+05
3.61000E-05 5.29198E+09 1.38991E+05
3.62000E-05 5.23375E+09 1.37462E+05
3.63000E-05 5.17632E+09 1.35953E+05
3.64000E-05 5.11967E+09 1.34465E+05
3.65000E-05 5.06379E+09 1.32998E+05
3.66000E-05 5.00868E+09 1.31550E+05
3.67000E-05 4.95431E+09 1.30122E+05
3.68000E-05 4.90068E+09 1.28714E+05
3.69000E-05 4.84777E+09 1.27324E+05
3.70000E-05 4.79557E+09 1.25953E+05
3.71000E-05 4.74408E+09 1.24601E+05
3.72000E-05 4.69327E+09 1.23266E+05
3.73000E-05 4.64314E+09 1.21950E+05
3.74000E-05 4.59368E+09 1.20650E+05
3.75000E-05 4.54488E+09 1.19369E+05
3.76000E-05 4.49672E+09 1.18104E+05
3.77000E-05 4.44920E+09 1.16856E+05
3.78000E-05 4.40230E+09 1.15624E+05
3.79000E-05 4.35603E+09 1.14409E+05
3.80000E-05 4.31035E+09 1.13209E+05
3.81000E-05 4.26528E+09 1.12025E+05
3.82000E-05 4.22079E+09 1.10857E+05
3.83000E-05 4.17688E+09 1.09703E+05
3.84000E-05 4.13354E+09 1.08565E+05
3.85000E-05 4.09076E+09 1.07442E+05
3.86000E-05 4.04854E+09 1.06333E+05
3.87000E-05 4.00685E+09 1.05238E+05
3.88000E-05 3.96571E+09 1.04157E+05
3.89000E-05 3.92508E+09 1.03090E+05
3.90000E-05 3.88498E+09 1.02037E+05
3.91000E-05 3.84539E+09 1.00997E+05
3.92000E-05 3.80630E+09 9.99703E+04
3.93000E-05 3.76771E+09 9.89567E+04
3.94000E-05 3.72960E+09 9.79559E+04
3.95000E-05 3.69198E+09 9.69677E+04
3.96000E-05 3.65482E+09 9.59919E+04
3.97000E-05 3.61814E+09 9.50284E+04
3.98000E-05 3.58191E+09 9.40769E+04
3.99000E-05 3.54614E+09 9.31374E+04
4.00000E-05 3.51081E+09 9.22095E+04
4.01000E-05 3.47592E+09 9.12931E+04
4.02000E-05 3.44146E+09 9.03881E+04
4.03000E-05 3.40743E+09 8.94943E+04
4.04000E-05 3.37382E+09 8.86115E+04
4.05000E-05 3.34062E+09 8.77395E+04
4.06000E-05 3.30783E+09 8.68783E+04
4.07000E-05 3.27544E+09 8.60276E+04
4.08000E-05 3.24345E+09 8.51873E+04
4.09000E-05 3.21184E+09 8.43572E+04
4.10000E-05 3.18062E+09 8.35372E+04
4.11000E-05 3.14978E+09 8.27272E+04
4.12000E-05 3.11931E+09 8.19269E+04
4.13000E-05 3.08921E+09 8.11363E+04
4.14000E-05 3.05947E+09 8.03552E+04
4.15000E-05 3.03009E+09 7.95835E+04
4.16000E-05 3.00106E+09 7.88210E+04
4.17000E-05 2.97237E+09 7.80677E+04
4.18000E-05 2.94403E+09 7.73233E+04
4.19000E-05 2.91602E+09 7.65878E+04
4.20000E-05 2.88835E+09 7.58610E+04
4.21000E-05 2.86101E+09 7.51428E+04
4.22000E-05 2.83398E+09 7.44330E+04
4.23000E-05 2.80728E+09 7.37317E+04
4.24000E-05 2.78089E+09 7.30385E+04
4.25000E-05 2.75481E+09 7.23535E+04
4.26000E-05 2.72903E+09 7.16765E+04
4.27000E-05 2.70356E+09 7.10075E+04
4.28000E-05 2.67838E+09 7.03462E+04
4.29000E-05 2.65349E+09 6.96925E+04
4.30000E-05 2.62890E+09 6.90465E+04
4.31000E-05 2.60458E+09 6.84079E+04
4.32000E-05 2.58055E+09 6.77767E+04
4.33000E-05 2.55679E+09 6.71528E+04
4.34000E-05 2.53331E+09 6.65360E+04
4.35000E-05 2.51010E+09 6.59263E+04
4.36000E-05 2.48715E+09 6.53235E+04
4.37000E-05 2.46446E+09 6.47276E+04
4.38000E-05 2.44203E+09 6.41385E+04
4.39000E-05 2.41985E+09 6.35561E+04
4.40000E-05 2.39793E+09 6.29803E+04
4.41000E-05 2.37625E+09 6.24110E+04
4.42000E-05 2.35482E+09 6.18481E+04
4.43000E-05 2.33363E+09 6.12915E+04
4.44000E-05 2.31268E+09 6.07412E+04
4.45000E-05 2.29196E+09 6.01971E+04
4.46000E-05 2.27147E+09 5.96590E+04
4.47000E-05 2.25122E+09 5.91269E+04
4.48000E-05 2.23118E+09 5.86008E+04
4.49000E-05 2.21137E+09 5.80805E+04
4.50000E-05 2.19178E+09 5.75659E+04
4.51000E-05 2.17241E+09 5.70570E+04
4.52000E-05 2.15325E+09 5.65538E+04
4.53000E-05 2.13430E+09 5.60561E+04
4.54000E-05 2.11555E+09 5.55638E+04
4.55000E-05 2.09702E+09 5.50770E+04
4.56000E-05 2.07868E+09 5.45954E+04
4.57000E-05 2.06055E+09 5.41191E+04
4.58000E-05 2.04261E+09 5.36480E+04
4.59000E-05 2.02487E+09 5.31820E+04
4.60000E-05 2.00732E+09 5.27211E+04
4.61000E-05 1.98996E+09 5.22651E+04
4.62000E-05 1.97278E+09 5.18141E+04
4.63000E-05 1.95580E+09 5.13679E+04
4.64000E-05 1.93899E+09 5.09265E+04
4.65000E-05 1.92236E+09 5.04898E+04
4.66000E-05 1.90592E+09 5.00578E+04
4.67000E-05 1.88964E+09 4.96304E+04
4.68000E-05 1.87354E+09 4.92076E+04
4.69000E-05 1.85762E+09 4.87892E+04
4.70000E-05 1.84186E+09 4.83753E+04
4.71000E-05 1.82626E+09 4.79658E+04
4.72000E-05 1.81084E+09 4.75606E+04
4.73000E-05 1.79557E+09 4.71597E+04
4.74000E-05 1.78047E+09 4.67630E+04
4.75000E-05 1.76552E+09 4.63704E+04
4.76000E-05 1.75073E+09 4.59820E+04
4.77000E-05 1.73610E+09 4.55976E+04
4.78000E-05 1.72161E+09 4.52172E+04
4.79000E-05 1.70728E+09 4.48408E+04
4.80000E-05 1.69310E+09 4.44683E+04
4.81000E-05 1.67906E+09 4.40997E+04
4.82000E-05 1.66517E+09 4.37348E+04
4.83000E-05 1.65142E+09 4.33737E+04
4.84000E-05 1.63782E+09 4.30164E+04
4.85000E-05 1.62435E+09 4.26627E+04
4.86000E-05 1.61102E+09 4.23127E+04
4.87000E-05 1.59783E+09 4.19662E+04
4.88000E-05 1.58478E+09 4.16233E+04
4.89000E-05 1.57185E+09 4.12838E+04
4.90000E-05 1.55906E+09 4.09479E+04
4.91000E-05 1.54640E+09 4.06153E+04
