#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
1.33000E-05 3.32258E+11 8.72658E+06
1.34000E-05 3.22451E+11 8.46898E+06
1.35000E-05 3.13002E+11 8.22082E+06
1.36000E-05 3.03897E+11 7.98169E+06
1.37000E-05 2.95121E+11 7.75119E+06
1.38000E-05 2.86659E+11 7.52895E+06
1.39000E-05 2.78499E+11 7.31461E+06
1.40000E-05 2.70626E+11 7.10785E+06
1.41000E-05 2.63030E+11 6.90835E+06
1.42000E-05 2.55699E+11 6.71579E+06
1.43000E-05 2.48621E+11 6.52990E+06
1.44000E-05 2.41787E+11 6.35039E+06
1.45000E-05 2.35185E+11 6.17701E+06
1.46000E-05 2.28808E+11 6.00951E+06
1.47000E-05 2.22645E+11 5.84765E+06
1.48000E-05 2.16688E+11 5.69120E+06
1.49000E-05 2.10929E+11 5.53994E+06
1.50000E-05 2.05361E+11 5.39368E+06
1.51000E-05 1.99974E+11 5.25222E+06
1.52000E-05 1.94764E+11 5.11536E+06
1.53000E-05 1.89722E+11 4.98293E+06
1.54000E-05 1.84841E+11 4.85476E+06
1.55000E-05 1.80117E+11 4.73068E+06
1.56000E-05 1.75543E+11 4.61054E+06
1.57000E-05 1.71113E+11 4.49419E+06
1.58000E-05 1.66822E+11 4.38149E+06
1.59000E-05 1.62665E+11 4.27230E+06
1.60000E-05 1.58636E+11 4.16649E+06
1.61000E-05 1.54732E+11 4.06394E+06
1.62000E-05 1.50946E+11 3.96452E+06
1.63000E-05 1.47276E+11 3.86812E+06
1.64000E-05 1.43717E+11 3.77464E+06
1.65000E-05 1.40264E+11 3.68396E+06
1.66000E-05 1.36915E+11 3.59599E+06
1.67000E-05 1.33665E+11 3.51063E+06
1.68000E-05 1.30510E+11 3.42778E+06
1.69000E-05 1.27449E+11 3.34737E+06
1.70000E-05 1.24476E+11 3.26930E+06
1.71000E-05 1.21590E+11 3.19349E+06
1.72000E-05 1.18787E+11 3.11987E+06
1.73000E-05 1.16064E+11 3.04836E+06
1.74000E-05 1.13419E+11 2.97888E+06
1.75000E-05 1.10849E+11 2.91138E+06
1.76000E-05 1.08351E+11 2.84577E+06
1.77000E-05 1.05923E+11 2.78200E+06
1.78000E-05 1.03562E+11 2.72001E+06
1.79000E-05 1.01268E+11 2.65973E+06
1.80000E-05 9.90358E+10 2.60112E+06
1.81000E-05 9.68653E+10 2.54411E+06
1.82000E-05 9.47538E+10 2.48866E+06
1.83000E-05 9.26996E+10 2.43470E+06
1.84000E-05 9.07008E+10 2.38221E+06
1.85000E-05 8.87555E+10 2.33111E+06
