#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
1.33000E-05 4.79210E+11 1.58440E+07
1.34000E-05 4.65031E+11 1.53752E+07
1.35000E-05 4.51373E+11 1.49236E+07
1.36000E-05 4.38212E+11 1.44885E+07
1.37000E-05 4.25527E+11 1.40691E+07
1.38000E-05 4.13297E+11 1.36647E+07
1.39000E-05 4.01502E+11 1.32748E+07
1.40000E-05 3.90126E+11 1.28986E+07
1.41000E-05 3.79148E+11 1.25357E+07
1.42000E-05 3.68554E+11 1.21854E+07
1.43000E-05 3.58327E+11 1.18473E+07
1.44000E-05 3.48452E+11 1.15208E+07
1.45000E-05 3.38915E+11 1.12054E+07
1.46000E-05 3.29701E+11 1.09008E+07
1.47000E-05 3.20798E+11 1.06065E+07
1.48000E-05 3.12193E+11 1.03220E+07
1.49000E-05 3.03874E+11 1.00469E+07
1.50000E-05 2.95831E+11 9.78097E+06
1.51000E-05 2.88051E+11 9.52376E+06
1.52000E-05 2.80525E+11 9.27494E+06
1.53000E-05 2.73243E+11 9.03418E+06
1.54000E-05 2.66196E+11 8.80117E+06
1.55000E-05 2.59374E+11 8.57563E+06
1.56000E-05 2.52769E+11 8.35725E+06
1.57000E-05 2.46373E+11 8.14577E+06
1.58000E-05 2.40178E+11 7.94094E+06
1.59000E-05 2.34176E+11 7.74249E+06
1.60000E-05 2.28360E+11 7.55020E+06
1.61000E-05 2.22723E+11 7.36383E+06
1.62000E-05 2.17259E+11 7.18317E+06
1.63000E-05 2.11961E+11 7.00802E+06
1.64000E-05 2.06824E+11 6.83816E+06
1.65000E-05 2.01841E+11 6.67341E+06
1.66000E-05 1.97007E+11 6.51359E+06
1.67000E-05 1.92317E+11 6.35852E+06
1.68000E-05 1.87765E+11 6.20803E+06
1.69000E-05 1.83347E+11 6.06196E+06
1.70000E-05 1.79058E+11 5.92016E+06
1.71000E-05 1.74894E+11 5.78248E+06
1.72000E-05 1.70850E+11 5.64877E+06
1.73000E-05 1.66922E+11 5.51890E+06
1.74000E-05 1.63106E+11 5.39273E+06
1.75000E-05 1.59398E+11 5.27014E+06
1.76000E-05 1.55795E+11 5.15102E+06
1.77000E-05 1.52293E+11 5.03524E+06
1.78000E-05 1.48889E+11 4.92268E+06
1.79000E-05 1.45579E+11 4.81326E+06
1.80000E-05 1.42361E+11 4.70685E+06
1.81000E-05 1.39231E+11 4.60336E+06
1.82000E-05 1.36186E+11 4.50270E+06
1.83000E-05 1.33224E+11 4.40477E+06
1.84000E-05 1.30343E+11 4.30948E+06
1.85000E-05 1.27538E+11 4.21676E+06
1.86000E-05 1.24808E+11 4.12651E+06
1.87000E-05 1.22151E+11 4.03866E+06
1.88000E-05 1.19565E+11 3.95313E+06
1.89000E-05 1.17046E+11 3.86985E+06
