#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
1.33000E-05 2.17713E+12 5.56262E+07
1.34000E-05 2.11268E+12 5.39795E+07
1.35000E-05 2.05060E+12 5.23933E+07
1.36000E-05 1.99078E+12 5.08648E+07
1.37000E-05 1.93312E+12 4.93915E+07
1.38000E-05 1.87753E+12 4.79712E+07
1.39000E-05 1.82392E+12 4.66015E+07
1.40000E-05 1.77221E+12 4.52803E+07
1.41000E-05 1.72231E+12 4.40055E+07
1.42000E-05 1.67416E+12 4.27752E+07
1.43000E-05 1.62768E+12 4.15876E+07
1.44000E-05 1.58280E+12 4.04408E+07
1.45000E-05 1.53945E+12 3.93333E+07
1.46000E-05 1.49757E+12 3.82633E+07
1.47000E-05 1.45711E+12 3.72295E+07
1.48000E-05 1.41800E+12 3.62303E+07
1.49000E-05 1.38020E+12 3.52643E+07
1.50000E-05 1.34364E+12 3.43303E+07
1.51000E-05 1.30829E+12 3.34270E+07
1.52000E-05 1.27408E+12 3.25531E+07
1.53000E-05 1.24099E+12 3.17076E+07
1.54000E-05 1.20896E+12 3.08893E+07
1.55000E-05 1.17796E+12 3.00972E+07
1.56000E-05 1.14795E+12 2.93303E+07
1.57000E-05 1.11888E+12 2.85877E+07
1.58000E-05 1.09073E+12 2.78684E+07
1.59000E-05 1.06345E+12 2.71715E+07
1.60000E-05 1.03703E+12 2.64962E+07
1.61000E-05 1.01141E+12 2.58418E+07
1.62000E-05 9.86582E+11 2.52074E+07
1.63000E-05 9.62509E+11 2.45923E+07
1.64000E-05 9.39165E+11 2.39959E+07
1.65000E-05 9.16524E+11 2.34174E+07
1.66000E-05 8.94560E+11 2.28562E+07
1.67000E-05 8.73248E+11 2.23117E+07
1.68000E-05 8.52567E+11 2.17833E+07
1.69000E-05 8.32494E+11 2.12704E+07
1.70000E-05 8.13007E+11 2.07725E+07
1.71000E-05 7.94086E+11 2.02891E+07
1.72000E-05 7.75711E+11 1.98196E+07
1.73000E-05 7.57865E+11 1.93636E+07
1.74000E-05 7.40527E+11 1.89206E+07
1.75000E-05 7.23682E+11 1.84902E+07
1.76000E-05 7.07313E+11 1.80720E+07
1.77000E-05 6.91403E+11 1.76655E+07
1.78000E-05 6.75937E+11 1.72703E+07
1.79000E-05 6.60901E+11 1.68862E+07
1.80000E-05 6.46279E+11 1.65126E+07
1.81000E-05 6.32060E+11 1.61493E+07
1.82000E-05 6.18228E+11 1.57959E+07
1.83000E-05 6.04772E+11 1.54521E+07
1.84000E-05 5.91680E+11 1.51176E+07
1.85000E-05 5.78940E+11 1.47920E+07
1.86000E-05 5.66540E+11 1.44752E+07
1.87000E-05 5.54470E+11 1.41668E+07
1.88000E-05 5.42719E+11 1.38666E+07
1.89000E-05 5.31277E+11 1.35743E+07
1.90000E-05 5.20135E+11 1.32896E+07
1.91000E-05 5.09283E+11 1.30123E+07
1.92000E-05 4.98712E+11 1.27422E+07
1.93000E-05 4.88413E+11 1.24791E+07
1.94000E-05 4.78378E+11 1.22227E+07
1.95000E-05 4.68600E+11 1.19728E+07
1.96000E-05 4.59069E+11 1.17293E+07
1.97000E-05 4.49779E+11 1.14920E+07
1.98000E-05 4.40723E+11 1.12606E+07
1.99000E-05 4.31893E+11 1.10350E+07
2.00000E-05 4.23282E+11 1.08150E+07
2.01000E-05 4.14885E+11 1.06004E+07
2.02000E-05 4.06695E+11 1.03911E+07
2.03000E-05 3.98705E+11 1.01870E+07
2.04000E-05 3.90910E+11 9.98785E+06
2.05000E-05 3.83305E+11 9.79353E+06
2.06000E-05 3.75883E+11 9.60390E+06
2.07000E-05 3.68640E+11 9.41883E+06
2.08000E-05 3.61570E+11 9.23819E+06
2.09000E-05 3.54668E+11 9.06186E+06
2.10000E-05 3.47930E+11 8.88970E+06
2.11000E-05 3.41351E+11 8.72160E+06
2.12000E-05 3.34927E+11 8.55746E+06
2.13000E-05 3.28652E+11 8.39714E+06
2.14000E-05 3.22524E+11 8.24056E+06
2.15000E-05 3.16538E+11 8.08761E+06
2.16000E-05 3.10689E+11 7.93818E+06
2.17000E-05 3.04975E+11 7.79218E+06
2.18000E-05 2.99391E+11 7.64951E+06
2.19000E-05 2.93934E+11 7.51009E+06
2.20000E-05 2.88601E+11 7.37382E+06
2.21000E-05 2.83388E+11 7.24063E+06
2.22000E-05 2.78292E+11 7.11042E+06
2.23000E-05 2.73310E+11 6.98312E+06
2.24000E-05 2.68438E+11 6.85865E+06
2.25000E-05 2.63674E+11 6.73694E+06
2.26000E-05 2.59016E+11 6.61791E+06
2.27000E-05 2.54459E+11 6.50149E+06
2.28000E-05 2.50002E+11 6.38762E+06
2.29000E-05 2.45643E+11 6.27622E+06
2.30000E-05 2.41377E+11 6.16724E+06
2.31000E-05 2.37204E+11 6.06061E+06
2.32000E-05 2.33120E+11 5.95626E+06
2.33000E-05 2.29123E+11 5.85415E+06
2.34000E-05 2.25212E+11 5.75422E+06
2.35000E-05 2.21383E+11 5.65640E+06
2.36000E-05 2.17636E+11 5.56065E+06
2.37000E-05 2.13967E+11 5.46691E+06
2.38000E-05 2.10375E+11 5.37513E+06
2.39000E-05 2.06858E+11 5.28527E+06
2.40000E-05 2.03414E+11 5.19727E+06
2.41000E-05 2.00041E+11 5.11110E+06
2.42000E-05 1.96738E+11 5.02670E+06
2.43000E-05 1.93502E+11 4.94403E+06
2.44000E-05 1.90333E+11 4.86305E+06
2.45000E-05 1.87228E+11 4.78371E+06
2.46000E-05 1.84186E+11 4.70599E+06
2.47000E-05 1.81205E+11 4.62983E+06
2.48000E-05 1.78284E+11 4.55521E+06
2.49000E-05 1.75422E+11 4.48208E+06
2.50000E-05 1.72617E+11 4.41041E+06
2.51000E-05 1.69868E+11 4.34016E+06
2.52000E-05 1.67173E+11 4.27130E+06
2.53000E-05 1.64531E+11 4.20380E+06
2.54000E-05 1.61941E+11 4.13762E+06
2.55000E-05 1.59401E+11 4.07274E+06
2.56000E-05 1.56911E+11 4.00912E+06
2.57000E-05 1.54470E+11 3.94674E+06
2.58000E-05 1.52076E+11 3.88556E+06
2.59000E-05 1.49727E+11 3.82556E+06
2.60000E-05 1.47424E+11 3.76672E+06
2.61000E-05 1.45165E+11 3.70899E+06
2.62000E-05 1.42949E+11 3.65237E+06
2.63000E-05 1.40774E+11 3.59682E+06
2.64000E-05 1.38641E+11 3.54232E+06
2.65000E-05 1.36548E+11 3.48884E+06
2.66000E-05 1.34495E+11 3.43637E+06
2.67000E-05 1.32480E+11 3.38488E+06
2.68000E-05 1.30502E+11 3.33435E+06
2.69000E-05 1.28561E+11 3.28475E+06
2.70000E-05 1.26655E+11 3.23608E+06
2.71000E-05 1.24785E+11 3.18829E+06
2.72000E-05 1.22950E+11 3.14139E+06
2.73000E-05 1.21147E+11 3.09534E+06
2.74000E-05 1.19378E+11 3.05013E+06
2.75000E-05 1.17640E+11 3.00574E+06
2.76000E-05 1.15935E+11 2.96215E+06
2.77000E-05 1.14259E+11 2.91935E+06
2.78000E-05 1.12614E+11 2.87732E+06
2.79000E-05 1.10999E+11 2.83604E+06
2.80000E-05 1.09412E+11 2.79549E+06
2.81000E-05 1.07853E+11 2.75567E+06
2.82000E-05 1.06322E+11 2.71655E+06
2.83000E-05 1.04818E+11 2.67812E+06
2.84000E-05 1.03340E+11 2.64037E+06
2.85000E-05 1.01888E+11 2.60327E+06
2.86000E-05 1.00462E+11 2.56683E+06
2.87000E-05 9.90604E+10 2.53102E+06
2.88000E-05 9.76831E+10 2.49583E+06
2.89000E-05 9.63296E+10 2.46124E+06
2.90000E-05 9.49994E+10 2.42726E+06
2.91000E-05 9.36920E+10 2.39385E+06
2.92000E-05 9.24070E+10 2.36102E+06
2.93000E-05 9.11438E+10 2.32875E+06
2.94000E-05 8.99022E+10 2.29702E+06
2.95000E-05 8.86815E+10 2.26583E+06
2.96000E-05 8.74814E+10 2.23517E+06
2.97000E-05 8.63015E+10 2.20502E+06
2.98000E-05 8.51414E+10 2.17538E+06
2.99000E-05 8.40007E+10 2.14624E+06
3.00000E-05 8.28789E+10 2.11758E+06
3.01000E-05 8.17758E+10 2.08939E+06
3.02000E-05 8.06909E+10 2.06167E+06
3.03000E-05 7.96239E+10 2.03441E+06
3.04000E-05 7.85745E+10 2.00759E+06
3.05000E-05 7.75422E+10 1.98122E+06
3.06000E-05 7.65267E+10 1.95528E+06
3.07000E-05 7.55278E+10 1.92975E+06
3.08000E-05 7.45451E+10 1.90464E+06
3.09000E-05 7.35783E+10 1.87994E+06
3.10000E-05 7.26271E+10 1.85564E+06
3.11000E-05 7.16911E+10 1.83172E+06
3.12000E-05 7.07701E+10 1.80819E+06
3.13000E-05 6.98639E+10 1.78504E+06
3.14000E-05 6.89720E+10 1.76225E+06
3.15000E-05 6.80943E+10 1.73983E+06
3.16000E-05 6.72305E+10 1.71775E+06
3.17000E-05 6.63803E+10 1.69603E+06
3.18000E-05 6.55435E+10 1.67465E+06
3.19000E-05 6.47197E+10 1.65360E+06
3.20000E-05 6.39089E+10 1.63289E+06
3.21000E-05 6.31106E+10 1.61249E+06
3.22000E-05 6.23248E+10 1.59241E+06
3.23000E-05 6.15511E+10 1.57264E+06
3.24000E-05 6.07893E+10 1.55318E+06
3.25000E-05 6.00393E+10 1.53402E+06
3.26000E-05 5.93007E+10 1.51515E+06
3.27000E-05 5.85734E+10 1.49656E+06
3.28000E-05 5.78573E+10 1.47827E+06
3.29000E-05 5.71520E+10 1.46025E+06
3.30000E-05 5.64574E+10 1.44250E+06
3.31000E-05 5.57732E+10 1.42502E+06
3.32000E-05 5.50994E+10 1.40780E+06
3.33000E-05 5.44357E+10 1.39084E+06
3.34000E-05 5.37820E+10 1.37414E+06
3.35000E-05 5.31379E+10 1.35769E+06
3.36000E-05 5.25035E+10 1.34148E+06
3.37000E-05 5.18785E+10 1.32551E+06
3.38000E-05 5.12627E+10 1.30977E+06
3.39000E-05 5.06560E+10 1.29427E+06
3.40000E-05 5.00583E+10 1.27900E+06
3.41000E-05 4.94693E+10 1.26395E+06
3.42000E-05 4.88889E+10 1.24912E+06
3.43000E-05 4.83169E+10 1.23451E+06
3.44000E-05 4.77533E+10 1.22011E+06
3.45000E-05 4.71979E+10 1.20592E+06
3.46000E-05 4.66505E+10 1.19193E+06
3.47000E-05 4.61109E+10 1.17814E+06
3.48000E-05 4.55791E+10 1.16456E+06
3.49000E-05 4.50550E+10 1.15117E+06
3.50000E-05 4.45383E+10 1.13796E+06
3.51000E-05 4.40290E+10 1.12495E+06
3.52000E-05 4.35270E+10 1.11212E+06
3.53000E-05 4.30320E+10 1.09948E+06
3.54000E-05 4.25440E+10 1.08701E+06
3.55000E-05 4.20630E+10 1.07472E+06
3.56000E-05 4.15886E+10 1.06260E+06
3.57000E-05 4.11210E+10 1.05065E+06
